Id,Label,DisplayName,Gender,ProfileURL,ClusteringCoefficient,Triangles
alanpharrison.bsky.social,alanpharrison,,male,https://bsky.app/profile/alanpharrison.bsky.social,0,0
sideshowcecil77.bsky.social,sideshowcecil77,Stephen Cunningham,male,https://bsky.app/profile/sideshowcecil77.bsky.social,0,0
altjames.bsky.social,altjames,AltJames,male,https://bsky.app/profile/altjames.bsky.social,0,0
esci71.bsky.social,esci71,Myles Toomey,,https://bsky.app/profile/esci71.bsky.social,0,0
marianaunderthe.bsky.social,marianaunderthe,ðŸ’™ðŸ‡ºðŸ‡¦ Mariana Watts ðŸ‡ºðŸ‡¦ðŸ’™,male,https://bsky.app/profile/marianaunderthe.bsky.social,0,0
onegreeneyedcat.bsky.social,onegreeneyedcat,,female,https://bsky.app/profile/onegreeneyedcat.bsky.social,0,0
louloutallulah.bsky.social,louloutallulah,,male,https://bsky.app/profile/louloutallulah.bsky.social,0,0
beccanaylor.bsky.social,beccanaylor,,male,https://bsky.app/profile/beccanaylor.bsky.social,0,0
pawsandpetals.bsky.social,pawsandpetals,Nuala,,https://bsky.app/profile/pawsandpetals.bsky.social,0,0
niclomax.bsky.social,niclomax,,female,https://bsky.app/profile/niclomax.bsky.social,0,0
rjplus.bsky.social,rjplus,Robert Jackson,male,https://bsky.app/profile/rjplus.bsky.social,0,0
dewibryn.bsky.social,dewibryn,Dewi Bryn Jones ðŸ´ó §ó ¢ó ·ó ¬ó ³ó ¿ðŸ‡«ðŸ‡®ðŸ‡ªðŸ‡º,female,https://bsky.app/profile/dewibryn.bsky.social,0,0
drnaomiscott.bsky.social,drnaomiscott,Dr Naomi Scott,male,https://bsky.app/profile/drnaomiscott.bsky.social,0,0
matrobinson74.bsky.social,matrobinson74,Mat Robinson,male,https://bsky.app/profile/matrobinson74.bsky.social,0,0
stevewoodbutcher.bsky.social,stevewoodbutcher,,female,https://bsky.app/profile/stevewoodbutcher.bsky.social,0,0
schoolofblue.bsky.social,schoolofblue,,female,https://bsky.app/profile/schoolofblue.bsky.social,0,0
t3rfh.bsky.social,t3rfh,ivorsmallhook,male,https://bsky.app/profile/t3rfh.bsky.social,0,0
charliewood67.bsky.social,charliewood67,Charlie Wood,unknown,https://bsky.app/profile/charliewood67.bsky.social,0,0
jamespanichi.bsky.social,jamespanichi,James Panichi,male,https://bsky.app/profile/jamespanichi.bsky.social,0,0
gamblock.bsky.social,gamblock,,male,https://bsky.app/profile/gamblock.bsky.social,0,0
bowdy1958.bsky.social,bowdy1958,,male,https://bsky.app/profile/bowdy1958.bsky.social,0,0
delpieri.bsky.social,delpieri,Pieri,unknown,https://bsky.app/profile/delpieri.bsky.social,0,0
eg0808.bsky.social,eg0808,,male,https://bsky.app/profile/eg0808.bsky.social,0,0
kebba99.bsky.social,kebba99,,,https://bsky.app/profile/kebba99.bsky.social,0,0
timw-s.bsky.social,timw-s,,male,https://bsky.app/profile/timw-s.bsky.social,0,0
hellen0147.bsky.social,hellen0147,Hellen0147â¤ï¸,unknown,https://bsky.app/profile/hellen0147.bsky.social,0,0
matilda25.bsky.social,matilda25,Matilda,female,https://bsky.app/profile/matilda25.bsky.social,0,0
nicksaalfeld.bsky.social,nicksaalfeld,Nick Saalfeld,female,https://bsky.app/profile/nicksaalfeld.bsky.social,0,0
arandlas.bsky.social,arandlas,,male,https://bsky.app/profile/arandlas.bsky.social,0,0
ian24959.bsky.social,ian24959,Stewie24959,female,https://bsky.app/profile/ian24959.bsky.social,0,0
tobyhede.bsky.social,tobyhede,tobyhede,,https://bsky.app/profile/tobyhede.bsky.social,0,0
drdebswhite.bsky.social,drdebswhite,Debs White,male,https://bsky.app/profile/drdebswhite.bsky.social,0,0
eyej.bsky.social,eyej,,unknown,https://bsky.app/profile/eyej.bsky.social,0,0
nobody156.bsky.social,nobody156,,unknown,https://bsky.app/profile/nobody156.bsky.social,0,0
pasctb.bsky.social,pasctb,Pascale TB,unknown,https://bsky.app/profile/pasctb.bsky.social,0,0
grannymorgz.bsky.social,grannymorgz,Kate,female,https://bsky.app/profile/grannymorgz.bsky.social,0,0
sianfmitchell.bsky.social,sianfmitchell,,male,https://bsky.app/profile/sianfmitchell.bsky.social,0,0
chalst.bsky.social,chalst,Charles Stewart,male,https://bsky.app/profile/chalst.bsky.social,0,0
ajbquinn.bsky.social,ajbquinn,,female,https://bsky.app/profile/ajbquinn.bsky.social,0,0
ritav.bsky.social,ritav,rita v,female,https://bsky.app/profile/ritav.bsky.social,0,0
liliana274.bsky.social,liliana274,Liliana,female,https://bsky.app/profile/liliana274.bsky.social,0,0
jamiekeen.bsky.social,jamiekeen,Jamie Keen,male,https://bsky.app/profile/jamiekeen.bsky.social,0,0
gatekeeper15.bsky.social,gatekeeper15,,male,https://bsky.app/profile/gatekeeper15.bsky.social,0,0
nicolap89.bsky.social,nicolap89,Nicola Hodgson,male,https://bsky.app/profile/nicolap89.bsky.social,0,0
futuresrosy.bsky.social,futuresrosy,,female,https://bsky.app/profile/futuresrosy.bsky.social,0,0
skinlessgorgon.bsky.social,skinlessgorgon,,female,https://bsky.app/profile/skinlessgorgon.bsky.social,0,0
thomas1200.bsky.social,thomas1200,Janine Gibson,male,https://bsky.app/profile/thomas1200.bsky.social,0,0
littleg69.bsky.social,littleg69,George Thompson,female,https://bsky.app/profile/littleg69.bsky.social,0,0
idolpompom.bsky.social,idolpompom,,male,https://bsky.app/profile/idolpompom.bsky.social,0,0
theporpoise.bsky.social,theporpoise,The Porpoise,male,https://bsky.app/profile/theporpoise.bsky.social,0,0
buba822.bsky.social,buba822,,female,https://bsky.app/profile/buba822.bsky.social,0,0
chnathan.bsky.social,chnathan,,female,https://bsky.app/profile/chnathan.bsky.social,0,0
cken101.bsky.social,cken101,,male,https://bsky.app/profile/cken101.bsky.social,0,0
jerasikehorn.bsky.social,jerasikehorn, Jeras Ikehorn ðŸ˜Ž ðŸŒŠðŸ¾ðŸŒ´ðŸŒˆ,male,https://bsky.app/profile/jerasikehorn.bsky.social,0.001436782,15
gimmedoritos.bsky.social,gimmedoritos,DJ,male,https://bsky.app/profile/gimmedoritos.bsky.social,0,0
wordlass.bsky.social,wordlass,Wordlass,male,https://bsky.app/profile/wordlass.bsky.social,0,0
stay-c1111.bsky.social,stay-c1111,Stay-C,male,https://bsky.app/profile/stay-c1111.bsky.social,0,0
roseray134.bsky.social,roseray134,Rose,unknown,https://bsky.app/profile/roseray134.bsky.social,0,0
chllsp.bsky.social,chllsp,Chris Barks,unknown,https://bsky.app/profile/chllsp.bsky.social,0,0
jojoauburn.bsky.social,jojoauburn,,unknown,https://bsky.app/profile/jojoauburn.bsky.social,0.666666667,2
cjwilliams9.bsky.social,cjwilliams9,CJ Williams,female,https://bsky.app/profile/cjwilliams9.bsky.social,0,0
usalienhybrid.bsky.social,usalienhybrid,Dr. X,female,https://bsky.app/profile/usalienhybrid.bsky.social,0.178571429,5
millie-17917.bsky.social,millie-17917,Ms. Millie,male,https://bsky.app/profile/millie-17917.bsky.social,0,0
shjo.bsky.social,shjo,,male,https://bsky.app/profile/shjo.bsky.social,0,0
kemcee.bsky.social,kemcee,,unknown,https://bsky.app/profile/kemcee.bsky.social,0,0
wi-ferret.bsky.social,wi-ferret,Ferret,female,https://bsky.app/profile/wi-ferret.bsky.social,0,0
cautiousoptimistic.bsky.social,cautiousoptimistic,CynicallyOptimistic,unknown,https://bsky.app/profile/cautiousoptimistic.bsky.social,0,0
mahoganywoe.bsky.social,mahoganywoe,Mahogany Woe,male,https://bsky.app/profile/mahoganywoe.bsky.social,0,0
buckeyemark.bsky.social,buckeyemark,Mark,male,https://bsky.app/profile/buckeyemark.bsky.social,0.333333333,2
johnxi.bsky.social,johnxi,John Xerri,male,https://bsky.app/profile/johnxi.bsky.social,0,0
0rangebird.bsky.social,0rangebird,Never Trump,female,https://bsky.app/profile/0rangebird.bsky.social,0,0
masitax.bsky.social,masitax,Candy S.,female,https://bsky.app/profile/masitax.bsky.social,0,0
arf84648947.bsky.social,arf84648947,arf,female,https://bsky.app/profile/arf84648947.bsky.social,0,0
marksett.bsky.social,marksett,Mark,female,https://bsky.app/profile/marksett.bsky.social,0,0
1rmctldy.bsky.social,1rmctldy,MyMaLu,female,https://bsky.app/profile/1rmctldy.bsky.social,1,1
victoriousyankee.bsky.social,victoriousyankee,VictoriousYankee,female,https://bsky.app/profile/victoriousyankee.bsky.social,0.5,3
quincedad.bsky.social,quincedad,,male,https://bsky.app/profile/quincedad.bsky.social,0,0
prototrond.bsky.social,prototrond,,male,https://bsky.app/profile/prototrond.bsky.social,0,0
abraxt.bsky.social,abraxt,Awbraxt,male,https://bsky.app/profile/abraxt.bsky.social,0.2,3
ajc55.bsky.social,ajc55,,unknown,https://bsky.app/profile/ajc55.bsky.social,0,0
srf-jp.bsky.social,srf-jp,srf-jp,male,https://bsky.app/profile/srf-jp.bsky.social,0,0
terryroth.bsky.social,terryroth,Mcfluffypants,male,https://bsky.app/profile/terryroth.bsky.social,0.333333333,1
clee24.bsky.social,clee24,,male,https://bsky.app/profile/clee24.bsky.social,0,0
miserablegay.bsky.social,miserablegay,greg,male,https://bsky.app/profile/miserablegay.bsky.social,0,0
fhrosty.bsky.social,fhrosty,Fhrosty,female,https://bsky.app/profile/fhrosty.bsky.social,0,0
reenie527.bsky.social,reenie527,Reenie,male,https://bsky.app/profile/reenie527.bsky.social,0,0
bookdragonnik.bsky.social,bookdragonnik,,male,https://bsky.app/profile/bookdragonnik.bsky.social,0,0
snowedintoo.bsky.social,snowedintoo,Snowedintoo,male,https://bsky.app/profile/snowedintoo.bsky.social,0,0
dicktaterhater.bsky.social,dicktaterhater,Dick Tater Hater,male,https://bsky.app/profile/dicktaterhater.bsky.social,0,0
bellested.bsky.social,bellested,,male,https://bsky.app/profile/bellested.bsky.social,0,0
brigid1.bsky.social,brigid1,Brigid,male,https://bsky.app/profile/brigid1.bsky.social,0.2,2
totallynotabot001.bsky.social,totallynotabot001,Miguel,female,https://bsky.app/profile/totallynotabot001.bsky.social,0,0
birdie2023.bsky.social,birdie2023,birdie,male,https://bsky.app/profile/birdie2023.bsky.social,0,0
k-par.bsky.social,k-par,_kPar_,female,https://bsky.app/profile/k-par.bsky.social,0,0
jmoorhead.bsky.social,jmoorhead,,male,https://bsky.app/profile/jmoorhead.bsky.social,0,0
belnot.bsky.social,belnot,Bellinda,male,https://bsky.app/profile/belnot.bsky.social,0,0
seeseedeforest.bsky.social,seeseedeforest,,male,https://bsky.app/profile/seeseedeforest.bsky.social,1,1
ajrooney.bsky.social,ajrooney,Sstraughn,male,https://bsky.app/profile/ajrooney.bsky.social,0,0
dickknob.bsky.social,dickknob,Who Farted,male,https://bsky.app/profile/dickknob.bsky.social,0,0
uppaalaska.bsky.social,uppaalaska,,male,https://bsky.app/profile/uppaalaska.bsky.social,0,0
asanerwv.bsky.social,asanerwv,A Saner WV.   ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¦ðŸ‡¦ðŸ‡®ðŸ´â€â˜ ï¸,male,https://bsky.app/profile/asanerwv.bsky.social,0,0
teiwarochelle.bsky.social,teiwarochelle,Teiwa Potts,male,https://bsky.app/profile/teiwarochelle.bsky.social,0,0
resadpays1.bsky.social,resadpays1,Alice khan,male,https://bsky.app/profile/resadpays1.bsky.social,0,0
alexfadera.bsky.social,alexfadera,Alieu Fadera,male,https://bsky.app/profile/alexfadera.bsky.social,0,0
spottingaholes.bsky.social,spottingaholes,Rather B Golfing,male,https://bsky.app/profile/spottingaholes.bsky.social,0,0
msthingy.bsky.social,msthingy,MsThingy ðŸ³ï¸â€âš§ï¸ðŸ’™ðŸ‡ºðŸ‡¦ðŸ³ï¸â€ðŸŒˆâ˜®ï¸ðŸ˜»ðŸ¶,,https://bsky.app/profile/msthingy.bsky.social,0.666666667,2
t-mm.bsky.social,t-mm,Tali,male,https://bsky.app/profile/t-mm.bsky.social,0,0
alan6672.bsky.social,alan6672,Alan,female,https://bsky.app/profile/alan6672.bsky.social,0,0
greatscott123.bsky.social,greatscott123,Foresthiker,male,https://bsky.app/profile/greatscott123.bsky.social,0,0
piyarhsn.bsky.social,piyarhsn,á´˜ÉªÊá´€Ê€ Êœá´œssá´€ÉªÉ´,male,https://bsky.app/profile/piyarhsn.bsky.social,0,0
nathantyson.bsky.social,nathantyson,Nathan,,https://bsky.app/profile/nathantyson.bsky.social,0,0
vinceable11.bsky.social,vinceable11,Vince_artplay,female,https://bsky.app/profile/vinceable11.bsky.social,0,0
adawnasavage.bsky.social,adawnasavage,âœ¨â„ï¸Adawna Savageâ„ï¸âœ¨,male,https://bsky.app/profile/adawnasavage.bsky.social,0,0
peterfromaustralia.bsky.social,peterfromaustralia,Peterfromaustralia,female,https://bsky.app/profile/peterfromaustralia.bsky.social,0,0
enuffsenuff.bsky.social,enuffsenuff,Enough,male,https://bsky.app/profile/enuffsenuff.bsky.social,0,0
timeofrest.bsky.social,timeofrest,,male,https://bsky.app/profile/timeofrest.bsky.social,0,0
randabina.bsky.social,randabina,Branda Single â¤ï¸,female,https://bsky.app/profile/randabina.bsky.social,0,0
mollygrub.bsky.social,mollygrub,Jim Robert,female,https://bsky.app/profile/mollygrub.bsky.social,0,0
rvw11.bsky.social,rvw11,RVW,female,https://bsky.app/profile/rvw11.bsky.social,0,0
latrecesmith.bsky.social,latrecesmith,LaTrece Smith,male,https://bsky.app/profile/latrecesmith.bsky.social,0,0
david956889.bsky.social,david956889,Love ðŸ’•,male,https://bsky.app/profile/david956889.bsky.social,0,0
pmabrysnyder.bsky.social,pmabrysnyder,Pamela Snyder,unknown,https://bsky.app/profile/pmabrysnyder.bsky.social,0.333333333,1
lindarutherford.bsky.social,lindarutherford,Linda Rutherford,female,https://bsky.app/profile/lindarutherford.bsky.social,0,0
mykey2mindfulness.bsky.social,mykey2mindfulness,Shauna Shatto,unknown,https://bsky.app/profile/mykey2mindfulness.bsky.social,0,0
drmime1357.bsky.social,drmime1357,Doc Mime,male,https://bsky.app/profile/drmime1357.bsky.social,0,0
betonblueandyellow.bsky.social,betonblueandyellow,Beth - FAFOðŸ”·ï¸,male,https://bsky.app/profile/betonblueandyellow.bsky.social,0,0
allannotsteve.bsky.social,allannotsteve,Allan Skytte Christensen,male,https://bsky.app/profile/allannotsteve.bsky.social,0,0
hookman03.bsky.social,hookman03,Hookman03ðŸªðŸ—ï¸ðŸ‘·â€â™‚ï¸,female,https://bsky.app/profile/hookman03.bsky.social,0,0
osiris1.bsky.social,osiris1,Osiris,female,https://bsky.app/profile/osiris1.bsky.social,0,0
enoughisenough24.bsky.social,enoughisenough24,,female,https://bsky.app/profile/enoughisenough24.bsky.social,0,0
galaxy-gaze.bsky.social,galaxy-gaze,Galaxy Gaze ðŸ¦‹,female,https://bsky.app/profile/galaxy-gaze.bsky.social,0.047619048,1
amytaylornyc.bsky.social,amytaylornyc,Amy Taylor,female,https://bsky.app/profile/amytaylornyc.bsky.social,0,0
stbeard.bsky.social,stbeard,,female,https://bsky.app/profile/stbeard.bsky.social,0,0
kysandy.bsky.social,kysandy,Sandra F Woodward,male,https://bsky.app/profile/kysandy.bsky.social,0,0
yanygal.bsky.social,yanygal,Cat music,male,https://bsky.app/profile/yanygal.bsky.social,0,0
ben4365.bsky.social,ben4365,Ben,male,https://bsky.app/profile/ben4365.bsky.social,0,0
bonkski.bsky.social,bonkski,Slava Bonkus #ElonSucksSoHard ,unknown,https://bsky.app/profile/bonkski.bsky.social,0,0
on-this-day-world.bsky.social,on-this-day-world,On This Day in World History ðŸŒŽ,male,https://bsky.app/profile/on-this-day-world.bsky.social,0,0
powerbolt.bsky.social,powerbolt,Ndek,male,https://bsky.app/profile/powerbolt.bsky.social,0,0
grandparob.bsky.social,grandparob,Grandpa Rob,male,https://bsky.app/profile/grandparob.bsky.social,0,0
petestphil.bsky.social,petestphil,,male,https://bsky.app/profile/petestphil.bsky.social,0,0
jedipriest.bsky.social,jedipriest,Jedi Priest,female,https://bsky.app/profile/jedipriest.bsky.social,0,0
theonekay.bsky.social,theonekay,The One and Only Kay,male,https://bsky.app/profile/theonekay.bsky.social,0,0
saclawyer.bsky.social,saclawyer,JPâ€™s Chi,male,https://bsky.app/profile/saclawyer.bsky.social,1,1
totoinkansas.bsky.social,totoinkansas,Liz E. G.,male,https://bsky.app/profile/totoinkansas.bsky.social,0,0
rockinrobin123.bsky.social,rockinrobin123,SONGBIRD ðŸ’™ðŸ’™ðŸ’™,male,https://bsky.app/profile/rockinrobin123.bsky.social,0,0
kyliehansen.bsky.social,kyliehansen,kyleskyleskyles,male,https://bsky.app/profile/kyliehansen.bsky.social,0,0
mockwisdom.bsky.social,mockwisdom,,male,https://bsky.app/profile/mockwisdom.bsky.social,0,0
annacalliss.bsky.social,annacalliss,,female,https://bsky.app/profile/annacalliss.bsky.social,0,0
crouchcato.bsky.social,crouchcato,Pelagia,male,https://bsky.app/profile/crouchcato.bsky.social,0,0
golden-mom.bsky.social,golden-mom,Ronna,female,https://bsky.app/profile/golden-mom.bsky.social,0,0
lovekat41.bsky.social,lovekat41,LoveKat,male,https://bsky.app/profile/lovekat41.bsky.social,0.333333333,1
politicalamericans.bsky.social,politicalamericans,Political Americans,male,https://bsky.app/profile/politicalamericans.bsky.social,0,0
eheart.bsky.social,eheart,Holding Onto Hope,male,https://bsky.app/profile/eheart.bsky.social,0,0
khegler2024.bsky.social,khegler2024,Kathy,male,https://bsky.app/profile/khegler2024.bsky.social,0,0
ajpayler.bsky.social,ajpayler,A.J. Payler,male,https://bsky.app/profile/ajpayler.bsky.social,0.1,1
annettebooth101.bsky.social,annettebooth101,Annette Booth 101,male,https://bsky.app/profile/annettebooth101.bsky.social,0,0
dcbroderick.bsky.social,dcbroderick,Dennis C Broderick,male,https://bsky.app/profile/dcbroderick.bsky.social,0,0
catluvr103.bsky.social,catluvr103,DC,male,https://bsky.app/profile/catluvr103.bsky.social,0,0
michaelerobbins.bsky.social,michaelerobbins,Mike Robbins,male,https://bsky.app/profile/michaelerobbins.bsky.social,0,0
sarah842.bsky.social,sarah842,Sarah Ashley,male,https://bsky.app/profile/sarah842.bsky.social,0,0
olturdbird.bsky.social,olturdbird,,male,https://bsky.app/profile/olturdbird.bsky.social,0,0
livingitup.bsky.social,livingitup,,,https://bsky.app/profile/livingitup.bsky.social,0,0
ariagarde.bsky.social,ariagarde,Progressive | Fashion Blogger | Style Activist,male,https://bsky.app/profile/ariagarde.bsky.social,0,0
come2gether.bsky.social,come2gether,Mike Wilson,female,https://bsky.app/profile/come2gether.bsky.social,0,0
dena60.bsky.social,dena60,,male,https://bsky.app/profile/dena60.bsky.social,0,0
rjburke.bsky.social,rjburke,RJBurke,male,https://bsky.app/profile/rjburke.bsky.social,0,0
beorbu.bsky.social,beorbu,CaroLynJohnst,,https://bsky.app/profile/beorbu.bsky.social,0,0
katcit.bsky.social,katcit,KatCit,female,https://bsky.app/profile/katcit.bsky.social,0,0
infinityroom.bsky.social,infinityroom,Infinity Room,male,https://bsky.app/profile/infinityroom.bsky.social,0,0
phillycaller.com,phillycaller.com,The Philadelphia Caller,female,https://bsky.app/profile/phillycaller.com,0,0
sharitucker10.bsky.social,sharitucker10,Shari Tucker,male,https://bsky.app/profile/sharitucker10.bsky.social,0,0
xkitsun.bsky.social,xkitsun,Kitsun,male,https://bsky.app/profile/xkitsun.bsky.social,0,0
bikediva.bsky.social,bikediva,Leslie B,female,https://bsky.app/profile/bikediva.bsky.social,0,0
jennyjennifer.bsky.social,jennyjennifer,Jenny,female,https://bsky.app/profile/jennyjennifer.bsky.social,0,0
dizlz.bsky.social,dizlz,LizPu,male,https://bsky.app/profile/dizlz.bsky.social,0,0
portcitypisces57.bsky.social,portcitypisces57,,unknown,https://bsky.app/profile/portcitypisces57.bsky.social,0,0
simplycommonsense.bsky.social,simplycommonsense,,male,https://bsky.app/profile/simplycommonsense.bsky.social,0,0
bluesal8989.bsky.social,bluesal8989,,male,https://bsky.app/profile/bluesal8989.bsky.social,0,0
sooze8.bsky.social,sooze8,Doc Susie,male,https://bsky.app/profile/sooze8.bsky.social,0,0
